"","GEO.id2","Id.x","Geography.x","Estimate..Total..x","Margin.of.Error..Total..x","Estimate..Total....White.alone","Margin.of.Error..Total....White.alone","Estimate..Total....Black.or.African.American.alone","Margin.of.Error..Total....Black.or.African.American.alone","Estimate..Total....American.Indian.and.Alaska.Native.alone","Margin.of.Error..Total....American.Indian.and.Alaska.Native.alone","Estimate..Total....Asian.alone","Margin.of.Error..Total....Asian.alone","Estimate..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Margin.of.Error..Total....Native.Hawaiian.and.Other.Pacific.Islander.alone","Estimate..Total....Some.other.race.alone","Margin.of.Error..Total....Some.other.race.alone","Estimate..Total....Two.or.more.races.","Margin.of.Error..Total....Two.or.more.races.","Estimate..Total....Two.or.more.races....Two.races.including.Some.other.race","Margin.of.Error..Total....Two.or.more.races....Two.races.including.Some.other.race","Estimate..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Margin.of.Error..Total....Two.or.more.races....Two.races.excluding.Some.other.race..and.three.or.more.races","Id.y","Geography.y","Estimate..Total..y","Margin.of.Error..Total..y","Estimate..Total....Not.Hispanic.or.Latino","Margin.of.Error..Total....Not.Hispanic.or.Latino","Estimate..Total....Hispanic.or.Latino","Margin.of.Error..Total....Hispanic.or.Latino","Crude.Prevalence..","Crude.95..CI","X2010.Census.Population","Estimate.Total.Commuters","Estimate.Bike.Commuters","MOE.Total.Commuters","MOE.Bike.Commuters","state_abbr","city_name","metric_number","est","lci","uci","data_yr_type"
"1808",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",13,45.9,-999,-999,"2017, 5 Year Estimate"
"1809",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",18,8.1,7.3,8.9,"2016, 1 Year Modeled Estimate"
"1810",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",8,5,4.6,5.4,"2016, 1 Year Modeled Estimate"
"1811",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",7,7.4,6.8,8,"2016, 1 Year Modeled Estimate"
"1812",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",14,8,-999,-999,"2017, 5 Year Estimate"
"1813",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",27,NA,-999,-999,"2018"
"1814",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",3,30.7,29.9,31.5,"2016, 1 Year Modeled Estimate"
"1815",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",5,88.5,87.2,89.8,"2016, 1 Year Modeled Estimate"
"1816",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",6,4.3,4,4.6,"2016, 1 Year Modeled Estimate"
"1817",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",19,41.1,37.1,45,"2016, 1 Year Modeled Estimate"
"1818",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",17,16.3,15.4,17.2,"2016, 1 Year Modeled Estimate"
"1819",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",15,0,0,0,"2015"
"1820",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",22,9.8,8.2,11.4,"2016, 1 Year Modeled Estimate"
"1821",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",9,18,17.4,18.6,"2015, 1 Year Modeled Estimate"
"1822",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",24,5,0.8,9.1,"2017, 5 Year Estimate"
"1823",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",21,45.5,-999,-999,"2017, 5 Year Estimate"
"1824",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",4,0,0,6.7,"2017, 5 Year Estimate"
"1825",11001006600,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1726,192,48,44,64,94,106,78,0,12,3,10,89,62,7,10,82,61,"1400000US11001006600","Census Tract 66, District of Columbia, District of Columbia",2036,205,1958,198,78,53,3.1,"( 2.8, 3.4)","1,909",1247,85,170,61,"DC","Washington",2,10,-999,-999,"2015"
"1826",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",11,20.1,14.3,26,"2017, 5 Year Estimate"
"1827",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",8,5.4,4.9,5.9,"2016, 1 Year Modeled Estimate"
"1828",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",12,58.4,55,61.9,"2017, 5 Year Estimate"
"1829",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",18,8.7,7.7,9.7,"2016, 1 Year Modeled Estimate"
"1830",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",25,1.2,0,2.6,"2017, 5 Year Estimate"
"1831",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",6,4.8,4.5,5.1,"2016, 1 Year Modeled Estimate"
"1832",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",27,NA,-999,-999,"2018"
"1833",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",13,50,-999,-999,"2017, 5 Year Estimate"
"1834",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",14,8,-999,-999,"2017, 5 Year Estimate"
"1835",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",19,38.6,34.8,42.4,"2016, 1 Year Modeled Estimate"
"1836",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",37,80.5,78.8,82.2,"2010-2015, 6 Year Modeled Estimate"
"1837",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",17,17.8,17,18.6,"2016, 1 Year Modeled Estimate"
"1838",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",5,87.7,86.1,89.3,"2016, 1 Year Modeled Estimate"
"1839",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",9,19.3,18.6,20,"2015, 1 Year Modeled Estimate"
"1840",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",3,30,29.2,30.8,"2016, 1 Year Modeled Estimate"
"1841",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",21,51.9,-999,-999,"2017, 5 Year Estimate"
"1842",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",24,1,0.2,1.8,"2017, 5 Year Estimate"
"1843",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",7,7.6,6.8,8.4,"2016, 1 Year Modeled Estimate"
"1844",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",2,10,-999,-999,"2015"
"1845",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",4,0,0,3.6,"2017, 5 Year Estimate"
"1846",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",22,10.5,8.7,12.3,"2016, 1 Year Modeled Estimate"
"1847",11001006700,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,3514,275,591,76,0,12,150,74,14,23,34,32,72,41,8,12,64,40,"1400000US11001006700","Census Tract 67, District of Columbia, District of Columbia",4375,261,4135,267,240,123,3,"( 2.8, 3.3)","3,775",2871,176,270,89,"DC","Washington",15,0,0,0,"2015"
"1848",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",13,16,-999,-999,"2017, 5 Year Estimate"
"1849",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",8,7.5,6.7,8.3,"2016, 1 Year Modeled Estimate"
"1850",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",27,NA,-999,-999,"2018"
"1851",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",11,33.2,25.2,41.1,"2017, 5 Year Estimate"
"1852",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",18,14.2,12.5,15.9,"2016, 1 Year Modeled Estimate"
"1853",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",17,24.6,23.4,25.8,"2016, 1 Year Modeled Estimate"
"1854",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",25,3.2,1.2,5.2,"2017, 5 Year Estimate"
"1855",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",37,78.1,74.3,81.9,"2010-2015, 6 Year Modeled Estimate"
"1856",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",7,9.6,8.6,10.6,"2016, 1 Year Modeled Estimate"
"1857",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",12,48,41.6,54.3,"2017, 5 Year Estimate"
"1858",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",9,27.7,26.6,28.8,"2015, 1 Year Modeled Estimate"
"1859",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",14,8,-999,-999,"2017, 5 Year Estimate"
"1860",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",6,7.8,7.2,8.4,"2016, 1 Year Modeled Estimate"
"1861",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",3,26.6,26,27.2,"2016, 1 Year Modeled Estimate"
"1862",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",22,15.9,13.3,18.5,"2016, 1 Year Modeled Estimate"
"1863",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",15,0,0,0,"2015"
"1864",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",21,70.1,-999,-999,"2017, 5 Year Estimate"
"1865",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",24,7.8,4.4,11.2,"2017, 5 Year Estimate"
"1866",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",5,78.9,76.3,81.5,"2016, 1 Year Modeled Estimate"
"1867",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",2,10,-999,-999,"2015"
"1868",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",4,0,0,7.4,"2017, 5 Year Estimate"
"1869",11001006801,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,1145,215,1002,217,4,6,90,48,0,12,25,25,84,53,10,16,74,50,"1400000US11001006801","Census Tract 68.01, District of Columbia, District of Columbia",2350,234,2219,219,131,72,3.5,"( 3.1, 3.9)","1,949",1471,64,154,42,"DC","Washington",19,29.4,25.2,33.6,"2016, 1 Year Modeled Estimate"
"1870",11001006802,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,1554,156,809,169,0,12,44,28,0,12,13,17,89,44,3,7,86,44,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,2426,153,83,43,3.5,"( 3.2, 4.0)","2,084",1644,74,141,38,"DC","Washington",12,57.6,52.5,62.8,"2017, 5 Year Estimate"
"1871",11001006802,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,1554,156,809,169,0,12,44,28,0,12,13,17,89,44,3,7,86,44,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,2426,153,83,43,3.5,"( 3.2, 4.0)","2,084",1644,74,141,38,"DC","Washington",5,82.3,79.8,84.8,"2016, 1 Year Modeled Estimate"
"1872",11001006802,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,1554,156,809,169,0,12,44,28,0,12,13,17,89,44,3,7,86,44,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,2426,153,83,43,3.5,"( 3.2, 4.0)","2,084",1644,74,141,38,"DC","Washington",13,50.9,-999,-999,"2017, 5 Year Estimate"
"1873",11001006802,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,1554,156,809,169,0,12,44,28,0,12,13,17,89,44,3,7,86,44,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,2426,153,83,43,3.5,"( 3.2, 4.0)","2,084",1644,74,141,38,"DC","Washington",2,10,-999,-999,"2015"
"1874",11001006802,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,1554,156,809,169,0,12,44,28,0,12,13,17,89,44,3,7,86,44,"1400000US11001006802","Census Tract 68.02, District of Columbia, District of Columbia",2509,159,2426,153,83,43,3.5,"( 3.2, 4.0)","2,084",1644,74,141,38,"DC","Washington",19,30.9,26.9,35,"2016, 1 Year Modeled Estimate"
